Unnamed: 0,Tipo de accidente,Descripción del accidente,preprocessed_text
3333,Colisión de vehículos,"Accidente entre 3 vehículos por alcance ocupando el carril derecho. Sin heridos ni daños al patrimonio, se retiran por sus medios.","['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio', 'retiran', 'medios']"
3334,Colisión de vehículos,"Accidente entre 2 vehículos por alcance y posterior vuelco de uno de ellos (fue dado la vuelta por los usuarios de la vía) en el transfer del 07CC, este queda cortado junto con el carril izquierdo de la vía de servicio. 2 heridos leves trasladados al hospital.","['accidente', '2', 'vehiculos', 'alcance', 'posterior', 'vuelco', 'vuelta', 'usuarios', 'via', 'transfer', '07cc', 'queda', 'cortado', 'carril', 'izquierdo', 'via', 'servicio', '2', 'heridos', 'leves', 'trasladados', 'hospital']"
3335,Colisión de vehículos,"Colisión de vehiculos en carril central. Sin heridos, los vehiculos son retirados por gruas de usuario","['colision', 'vehiculos', 'carril', 'central', 'heridos', 'vehiculos', 'retirados', 'gruas', 'usuario']"
3336,Colisión de vehículos,"Accidente por alcance entre 1 autobus (EMT) y 1 motocicleta, ocupan el carril derecho, la motocicleta es retirada por su grúa. 1 herido sin pronosticar.","['accidente', 'alcance', '1', 'autobus', 'emt', '1', 'motocicleta', 'ocupan', 'carril', 'derecho', 'motocicleta', 'retirada', 'grua', '1', 'herido', 'pronosticar']"
3337,Colisión de vehículos,"Accidente entre 2 vehículos por alcance, se corta el ramal 99WT, 2 heridos leves trasladados al Hospital Clínico. Policía Municipal facilita datos de las compañías de seguros pero no de los números de póliza.","['accidente', '2', 'vehiculos', 'alcance', 'corta', 'ramal', '99wt', '2', 'heridos', 'leves', 'trasladados', 'hospital', 'clinico', 'policia', 'municipal', 'facilita', 'datos', 'compañias', 'seguros', 'numeros', 'poliza']"
3339,Colisión de vehículos,"Aviso desde el centro de control de accidente, cuando llega al punto el vigilante no observa ningún accidente ni vehículo parado.","['aviso', 'centro', 'control', 'accidente', 'llega', 'punto', 'vigilante', 'observa', 'accidente', 'vehiculo', 'parado']"
3340,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril izquierdo. Sin heridos ni daños al patrimonio. Uno de los vehículos se retira por sus medios y el otro en su grúa del seguro.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'izquierdo', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retira', 'medios', 'grua', 'seguro']"
3341,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril derecho. Sin heridos ni daños al patrimonio. Después de que los conductores se toman los datos ambos vehículos se retiran por sus medios.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio', 'conductores', 'toman', 'datos', 'vehiculos', 'retiran', 'medios']"
3342,Colisión de vehículos,Accidente entre 3 vehículos por alcance ocupando el arcén y el carril derecho. 1 herido leve. Dos de los vehículos implicados se retiran por sus medios y el tercero en su grúa.,"['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'arcen', 'carril', 'derecho', '1', 'herido', 'leve', 'vehiculos', 'implicados', 'retiran', 'medios', 'tercero', 'grua']"
3343,Salida de vía,"Accidente de 1 motorista por salida de vía y posterior caída, este resulta herido y trasladado al hospital con pronostico reservado.","['accidente', '1', 'motorista', 'salida', 'via', 'posterior', 'caida', 'resulta', 'herido', 'trasladado', 'hospital', 'pronostico', 'reservado']"
3344,Colisión de vehículos,Aviso de accidente que resulta anulado ya que los vehículos implicados se retiraron.,"['aviso', 'accidente', 'resulta', 'anulado', 'vehiculos', 'implicados', 'retiraron']"
3346,Colisión de vehículos,"Accidente entre 2 vehículos por alcance ocupando el carril izquierdo y derecho, el vehículo que golpea se va del punto sin tomar datos. 1 herido leve dado de alta en el punto.","['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'izquierdo', 'derecho', 'vehiculo', 'golpea', 'punto', 'datos', '1', 'herido', 'leve', 'alta', 'punto']"
3347,Salida de vía,Accidente de 1 vehículo por salida de vía en el 19XC golpeandose en el bordillo y parando en dentro del túnel. La Policía Municipal realiza la prueba de alcoholemía al conductor y su vehículo es retirado por la grúa de movilidad.,"['accidente', '1', 'vehiculo', 'salida', 'via', '19xc', 'golpeandose', 'bordillo', 'parando', 'tunel', 'policia', 'municipal', 'realiza', 'prueba', 'alcoholemia', 'conductor', 'vehiculo', 'retirado', 'grua', 'movilidad']"
3348,Colisión de vehículos,Accidente entre 3 vehículos por alcance ocupando el carril derecho. Sin heridos ni daños al patrimonio. Dos de los vehículos se retiran por sus medios y el tercero es sacado por la Plataforma C-10 hacía la salida de la Casa de Campo.,"['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retiran', 'medios', 'tercero', 'sacado', 'plataforma', 'c10', 'salida', 'casa', 'campo']"
3349,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril derecho. 1 herido leve trasladado al Hospital Gregorio Marañon. Uno de los vehículos se retira por sus medios y el otro en su grúa.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', '1', 'herido', 'leve', 'trasladado', 'hospital', 'gregorio', 'marañon', 'vehiculos', 'retira', 'medios', 'grua']"
3350,Colisión de vehículos,"Accidente entre 2 vehículos por alcance ocupando el carril derecho. Sin heridos ni daños al patrimonio, ambos vehículos se retiran por sus medios.","['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retiran', 'medios']"
3351,Salida de vía,Accidente de 1 vehículo por salida de vía ocupando del carril derecho. Los ocupantes se niegan a ser atendidos por el Samur. Con daños al patrimonio. El vehículo es retirado por la C-10 a la Calle El Bosco.,"['accidente', '1', 'vehiculo', 'salida', 'via', 'ocupando', 'carril', 'derecho', 'ocupantes', 'niegan', 'atendidos', 'samur', 'daños', 'patrimonio', 'vehiculo', 'retirado', 'c10', 'calle', 'bosco']"
3352,Otros,Accidente de 1 camión al golpear contra el puente de Renfe sin ocasionar daños al patrimonio. Con perdida de carga.,"['accidente', '1', 'camion', 'golpear', 'puente', 'renfe', 'ocasionar', 'daños', 'patrimonio', 'perdida', 'carga']"
3355,Salida de vía,"Accidente de 1 vehículo por salida de vía impactando contra el bordillo del hastial derecho en 2 ocasiones. Policía Municipal realiza la prueba de alcoholemía al conductor dando este positivo, este es trasladado por el Samur al Hospital 12 De Octubre con pronostico reservado y su vehículo es retirado por la grúa de movilidad hacía el deposito del escuadron.","['accidente', '1', 'vehiculo', 'salida', 'via', 'impactando', 'bordillo', 'hastial', 'derecho', '2', 'ocasiones', 'policia', 'municipal', 'realiza', 'prueba', 'alcoholemia', 'conductor', 'dando', 'positivo', 'trasladado', 'samur', 'hospital', '12', 'octubre', 'pronostico', 'reservado', 'vehiculo', 'retirado', 'grua', 'movilidad', 'deposito', 'escuadron']"
3356,Colisión de vehículos,"Accidente entre 2 vehículos por alcance ocupando el carril central derecho, con daños al patrimonio, 1 herido sin pronosticar trasladado al Hospital Gregorio Marañon y 2 leves dados de alta en el punto.","['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'central', 'derecho', 'daños', 'patrimonio', '1', 'herido', 'pronosticar', 'trasladado', 'hospital', 'gregorio', 'marañon', '2', 'leves', 'dados', 'alta', 'punto']"
3357,Colisión de vehículos,"Accidente entre 2 vehículos por alcance. Sin heridos ni daños al patrimonio. Los AIAM retiran con la C-10 un vehículos a la C/ Antonio Lopez, el otro se retira por sus medios.","['accidente', '2', 'vehiculos', 'alcance', 'heridos', 'daños', 'patrimonio', 'aiam', 'retiran', 'c10', 'vehiculos', 'antonio', 'lopez', 'retira', 'medios']"
3359,Colisión de vehículos,Accidente entre 2 turismos y 1 motorista por alcance ocupando el carril derecho. Sin heridos ni daños al patrimonio.,"['accidente', '2', 'turismos', '1', 'motorista', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio']"
3361,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril derecho. 1 herido leve trasladado al Hospital 12 de Octubre. Uno de los vehículos implicados se retira por sus medios.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', '1', 'herido', 'leve', 'trasladado', 'hospital', '12', 'octubre', 'vehiculos', 'implicados', 'retira', 'medios']"
3362,Colisión de vehículos,"Accidente por alcance en el carril derecho entre 2 turismos y 1 motorista, este último resulta herido y trasladado sin pronosticar al hospital. Policía Municipal retira todos los vehículos fuera de límites.","['accidente', 'alcance', 'carril', 'derecho', '2', 'turismos', '1', 'motorista', 'resulta', 'herido', 'trasladado', 'pronosticar', 'hospital', 'policia', 'municipal', 'retira', 'vehiculos', 'limites']"
3363,Salida de vía,Accidente de 1 vehículo por salida de vía rozando el bordillo del hastial izquierdo acabando por golpear la bañera del hastial derecho. El vehículo es retirado por la C-10 y dejado en el exterior (C/ Virgen del Puerto).,"['accidente', '1', 'vehiculo', 'salida', 'via', 'rozando', 'bordillo', 'hastial', 'izquierdo', 'acabando', 'golpear', 'bañera', 'hastial', 'derecho', 'vehiculo', 'retirado', 'c10', 'dejado', 'exterior', 'virgen', 'puerto']"
3364,Salida de vía,Accidente de 1 vehículo por salida de vía cuando este era perseguido por la Policía Nacional. 2 heridos son trasladados al hospital y 2 ocupantes son detenidos. El vehículo es retirado por una grúa de movilidad.,"['accidente', '1', 'vehiculo', 'salida', 'via', 'perseguido', 'policia', 'nacional', '2', 'heridos', 'trasladados', 'hospital', '2', 'ocupantes', 'detenidos', 'vehiculo', 'retirado', 'grua', 'movilidad']"
3365,Colisión de vehículos,"Accidente entre 2 vehículos por alcance en el carril derecho, el vigilante los traslada ql ramal 08RT. Sin heridos ni daños al patrimonio. Uno de los vehículos se retira por sus medios y el otro en su grúa del seguro.","['accidente', '2', 'vehiculos', 'alcance', 'carril', 'derecho', 'vigilante', 'traslada', 'ql', 'ramal', '08rt', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retira', 'medios', 'grua', 'seguro']"
3366,Colisión de vehículos,"Accidente entre 2 vehículos por alcance en el carril derecho, a las 20:10 h son trasladados al margen izquierdo del ramal 10RA. 2 heridos leves dados de alta en el punto.","['accidente', '2', 'vehiculos', 'alcance', 'carril', 'derecho', '2010', 'trasladados', 'margen', 'izquierdo', 'ramal', '10ra', '2', 'heridos', 'leves', 'dados', 'alta', 'punto']"
3367,Vuelco,"Accidente de 1 vehículo por vuelco, se cortan 2 carriles izquierdos. 1 herido leve dado de alta en el punto. El conductor es detenido por la Policía Municipal.","['accidente', '1', 'vehiculo', 'vuelco', 'cortan', '2', 'carriles', 'izquierdos', '1', 'herido', 'leve', 'alta', 'punto', 'conductor', 'detenido', 'policia', 'municipal']"
3368,Otros,Accidente de 1 motorista por caída en el carril izquierdo.,"['accidente', '1', 'motorista', 'caida', 'carril', 'izquierdo']"
3369,Colisión de vehículos,Accidente entre 3 vehículos por alcance. Sin heridos ni daños al patrimonio. Todos los vehículos se retiran por sus medios.,"['accidente', '3', 'vehiculos', 'alcance', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retiran', 'medios']"
3370,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando parte del carril derecho. Sin heridos ni daños al patrimonio. Ambos vehículos se retiran por sus medios.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retiran', 'medios']"
3371,Colisión de vehículos,Accidente entre 1 motorista y 1 turismo por alcance ocupando el carril derecho. Sin heridos ni daños al patrimonio.,"['accidente', '1', 'motorista', '1', 'turismo', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio']"
3372,Salida de vía,"Salida de vía desde el carril izquierdo hasta la barrera del lado derecho, según la conductora se le cruzó un coche","['salida', 'via', 'carril', 'izquierdo', 'barrera', 'derecho', 'conductora', 'cruzo', 'coche']"
3373,Colisión de vehículos,"Colisión entre vehículos, intercambian datos y salen por sus medios","['colision', 'vehiculos', 'intercambian', 'datos', 'salen', 'medios']"
3374,Otros,Caida de motorista por frenar en la calzada mojada,"['caida', 'motorista', 'frenar', 'calzada', 'mojada']"
3376,Vuelco,Vuelco en carril derecho sin heridos. El usuario es dado de alta en el lugar.,"['vuelco', 'carril', 'derecho', 'heridos', 'usuario', 'alta']"
3377,Salida de vía,Vehículo se sale de vía colisionando contra barrera. Causando daños a patrimonio,"['vehiculo', 'sale', 'via', 'colisionando', 'barrera', 'causando', 'daños', 'patrimonio']"
3378,Colisión de vehículos,Accidente (chapa) señalizado por Policía.,"['accidente', 'chapa', 'señalizado', 'policia']"
3379,Colisión de vehículos,"Señalización vehículos accidentados carril derecho. Coches 1,2 y 3 salen por sus propios medios, coche 5 es quien lo requiere.","['señalizacion', 'vehiculos', 'accidentados', 'carril', 'derecho', 'coches', '12', '3', 'salen', 'medios', 'coche', '5', 'requiere']"
3380,Salida de vía,Accidente en margen derecho sin heridos,"['accidente', 'margen', 'derecho', 'heridos']"
3381,Colisión de vehículos,"Accidente por alcance en el carril central, retiramos los vehículos de M30 con ayuda policía.","['accidente', 'alcance', 'carril', 'central', 'retiramos', 'vehiculos', 'm30', 'ayuda', 'policia']"
3382,Colisión de vehículos,"Accidente sin heridos en carril izquierdo, conductor da positivo en alcholemia.","['accidente', 'heridos', 'carril', 'izquierdo', 'conductor', 'positivo', 'alcholemia']"
3383,Colisión de vehículos,señalización de vehículos accidentados en carril izquierdo. Samur atiende 1 herido del veh 1. El veh 2 no se encuentra en el lugar.El herido es trasladado al Gregorio Marañon. El veh 1  sale por sus medios.,"['señalizacion', 'vehiculos', 'accidentados', 'carril', 'izquierdo', 'samur', 'atiende', '1', 'herido', 'veh', '1', 'veh', '2', 'lugarel', 'herido', 'trasladado', 'gregorio', 'marañon', 'veh', '1', 'sale', 'medios']"
3384,Colisión de vehículos,Accidente  señalizo con policía en carril central.,"['accidente', 'señalizo', 'policia', 'carril', 'central']"
3385,Colisión de vehículos,Colisión por alcance me encuentro en el arcén derecho.Los usuarios hacen parte amistoso y se retiran por sus medios.,"['colision', 'alcance', 'encuentro', 'arcen', 'derecholos', 'usuarios', 'amistoso', 'retiran', 'medios']"
3386,Colisión de vehículos,Señalizo colisión sin heridos.,"['señalizo', 'colision', 'heridos']"
3387,Colisión de vehículos,Colisión de 4 vehículos en carril izquierdo,"['colision', '4', 'vehiculos', 'carril', 'izquierdo']"
3388,Colisión de vehículos,"Señalizar accidente en carril derecho, 2 de los 4 vehículos se retiran sin parar para hacer el parte amistoso. El vehículo 2 es el único que requiere grua.","['señalizar', 'accidente', 'carril', 'derecho', '2', '4', 'vehiculos', 'retiran', 'parar', 'amistoso', 'vehiculo', '2', 'unico', 'requiere', 'grua']"
3389,Otros,Caida de motorista. Corte ramal completo por vertido de combustible ajeno a la moto,"['caida', 'motorista', 'corte', 'ramal', 'completo', 'vertido', 'combustible', 'moto']"
3390,Colisión de vehículos,"Accidente por alcance en carril derecho de calzada 1 sentido salida. 3 heridos, 2 veh1 y 1 policía del veh2, Los 3 veh requieren grúa, los heridos son trasladados al Hospital 12 de Octubre.","['accidente', 'alcance', 'carril', 'derecho', 'calzada', '1', 'sentido', 'salida', '3', 'heridos', '2', 'veh1', '1', 'policia', 'veh2', '3', 'veh', 'requieren', 'grua', 'heridos', 'trasladados', 'hospital', '12', 'octubre']"
